 proteinId	goAcc
120473	GO:0016750
120473	GO:0016749
120473	GO:0016748
120473	GO:0016747
120473	GO:0016454
120473	GO:0016420
120473	GO:0016419
120473	GO:0016418
120473	GO:0016417
120473	GO:0016416
120473	GO:0016415
120473	GO:0016414
120473	GO:0016413
120473	GO:0016412
120473	GO:0016411
120473	GO:0016410
120473	GO:0016409
120473	GO:0016408
120473	GO:0016407
120473	GO:0016406
120473	GO:0008951
120473	GO:0008374
120473	GO:0008080
120473	GO:0004406
120473	GO:0004405
120473	GO:0004147
120475	GO:0008270
120475	GO:0005634
120475	GO:0003676
120484	GO:0006418
120484	GO:0005524
120484	GO:0004812
120486	GO:0030337
120486	GO:0006275
120486	GO:0005660
120486	GO:0005634
120486	GO:0003677
120486	GO:0019984
120486	GO:0016452
120486	GO:0016451
120486	GO:0016450
120486	GO:0016449
120486	GO:0016448
120486	GO:0016000
120486	GO:0015999
120486	GO:0003895
120486	GO:0003894
120486	GO:0003893
120486	GO:0003891
120486	GO:0003890
120486	GO:0003889
120486	GO:0003887
120498	GO:0019211
120504	GO:0005515
120534	GO:0003779
120534	GO:0005509
120535	GO:0003676
120539	GO:0019201
120539	GO:0006139
120539	GO:0005524
120539	GO:0016776
120539	GO:0004017
120540	GO:0015935
120540	GO:0006412
120540	GO:0003735
120540	GO:0005840
120540	GO:0005622
120545	GO:0008601
120545	GO:0007165
120545	GO:0000159
120545	GO:0030357
120545	GO:0017023
120545	GO:0017020
120545	GO:0017018
120545	GO:0015071
120545	GO:0008597
120545	GO:0008420
120545	GO:0005963
120545	GO:0004724
120545	GO:0004723
120545	GO:0004721
120545	GO:0000158
120556	GO:0016020
120556	GO:0006810
120556	GO:0005488
120568	GO:0006096
120568	GO:0004634
120568	GO:0000015
120568	GO:0005509
120571	GO:0003676
120579	GO:0003824
120589	GO:0008605
120589	GO:0005956
120597	GO:0008270
120597	GO:0005634
120597	GO:0003676
120600	GO:0042027
120600	GO:0030051
120600	GO:0004600
120600	GO:0003755
120605	GO:0007165
120605	GO:0004871
120605	GO:0006468
120605	GO:0005524
120605	GO:0004672
120605	GO:0004713
120605	GO:0006355
120605	GO:0003677
120605	GO:0000160
120605	GO:0000156
120605	GO:0004674
120607	GO:0006413
120607	GO:0003743
120610	GO:0016021
120610	GO:0007186
120610	GO:0001584
120621	GO:0006412
120621	GO:0005840
120621	GO:0005622
120621	GO:0003735
120627	GO:0016020
120627	GO:0015662
120627	GO:0006812
120627	GO:0005524
120627	GO:0016021
120627	GO:0006816
120627	GO:0005388
120627	GO:0008152
120627	GO:0003824
120627	GO:0016820
120635	GO:0004802
120646	GO:0008757
120646	GO:0003824
120646	GO:0004766
120650	GO:0006511
120650	GO:0005839
120650	GO:0004298
120650	GO:0004299
120661	GO:0030125
120661	GO:0006886
120675	GO:0008237
120675	GO:0006508
120676	GO:0005991
120676	GO:0004555
120676	GO:0005993
120676	GO:0005737
120676	GO:0005509
120696	GO:0016491
120696	GO:0008270
120696	GO:0004025
120696	GO:0004024
120696	GO:0004023
120696	GO:0004022
120698	GO:0008270
120698	GO:0005634
120698	GO:0003676
120712	GO:0006633
120712	GO:0003824
120712	GO:0004315
120715	GO:0008270
120715	GO:0006350
120715	GO:0005634
120715	GO:0003677
120722	GO:0016787
120722	GO:0030357
120722	GO:0017023
120722	GO:0017020
120722	GO:0017018
120722	GO:0015071
120722	GO:0008597
120722	GO:0008420
120722	GO:0005963
120722	GO:0004724
120722	GO:0004723
120722	GO:0004721
120722	GO:0000158
120730	GO:0007242
120733	GO:0045039
120733	GO:0042721
120733	GO:0006626
120737	GO:0004402
120749	GO:0005975
120749	GO:0004553
120749	GO:0008422
120752	GO:0008324
120752	GO:0006812
120752	GO:0016021
120752	GO:0015079
120752	GO:0006813
120753	GO:0006289
120753	GO:0005634
120753	GO:0005524
120753	GO:0004003
120753	GO:0003677
120753	GO:0008026
120753	GO:0004386
120753	GO:0003676
120753	GO:0019177
120753	GO:0019176
120753	GO:0016818
120753	GO:0016462
120753	GO:0008828
120753	GO:0008796
120753	GO:0008758
120753	GO:0008722
120753	GO:0004787
120753	GO:0000810
120765	GO:0008152
120765	GO:0003824
120765	GO:0004300
120779	GO:0005622
120781	GO:0006412
120781	GO:0005840
120781	GO:0005622
120781	GO:0003735
120784	GO:0006012
120784	GO:0004034
120786	GO:0003824
120786	GO:0004419
120789	GO:0007018
120789	GO:0005874
120789	GO:0005198
120789	GO:0051258
120789	GO:0043234
120789	GO:0005525
120789	GO:0003924
120794	GO:0006464
120801	GO:0003676
120805	GO:0004727
120805	GO:0004725
120806	GO:0006468
120806	GO:0005524
120806	GO:0004672
120806	GO:0004713
120806	GO:0004674
120807	GO:0016020
120807	GO:0006486
120807	GO:0004576
120807	GO:0004579
120819	GO:0006508
120819	GO:0004197
120819	GO:0004308
120821	GO:0031177
120823	GO:0004339
120826	GO:0016021
120826	GO:0006810
120826	GO:0005215
120830	GO:0007018
120830	GO:0005874
120830	GO:0005198
120830	GO:0051258
120830	GO:0043234
120830	GO:0005525
120830	GO:0003924
120833	GO:0006412
120833	GO:0005840
120833	GO:0005622
120833	GO:0003735
120833	GO:0015935
120860	GO:0006468
120860	GO:0005524
120860	GO:0004672
120860	GO:0004713
120860	GO:0004674
120868	GO:0006412
120868	GO:0005840
120868	GO:0005622
120868	GO:0003735
120872	GO:0008080
120873	GO:0051118
120877	GO:0004416
120884	GO:0016742
120884	GO:0009058
120884	GO:0006189
120884	GO:0004644
120889	GO:0006118
120889	GO:0004497
120889	GO:0008123
120893	GO:0017111
120893	GO:0000166
120897	GO:0005622
120897	GO:0019984
120897	GO:0016452
120897	GO:0016451
120897	GO:0016450
120897	GO:0016449
120897	GO:0016448
120897	GO:0016000
120897	GO:0015999
120897	GO:0003895
120897	GO:0003894
120897	GO:0003893
120897	GO:0003891
120897	GO:0003890
120897	GO:0003889
120897	GO:0003887
120908	GO:0005634
120908	GO:0003677
120911	GO:0016491
120911	GO:0018346
120911	GO:0008318
120911	GO:0048258
120911	GO:0018453
120911	GO:0018452
120911	GO:0018451
120911	GO:0016616
120911	GO:0016229
120911	GO:0008875
120911	GO:0004495
120911	GO:0004448
120911	GO:0000253
120911	GO:0000252
120922	GO:0006118
120922	GO:0005489
120922	GO:0004791
120940	GO:0005554
120943	GO:0016491
120943	GO:0006520
120943	GO:0004352
120952	GO:0008152
120952	GO:0009116
120952	GO:0009113
120952	GO:0004044
120968	GO:0046872
120968	GO:0006801
120968	GO:0004785
120968	GO:0030001
120968	GO:0016838
120968	GO:0016837
120968	GO:0016836
120968	GO:0016835
120969	GO:0003676
120978	GO:0006412
120978	GO:0005840
120978	GO:0005622
120978	GO:0003735
120981	GO:0046873
120981	GO:0030001
120981	GO:0016020
120983	GO:0009116
120983	GO:0004845
120988	GO:0008270
120988	GO:0006355
120988	GO:0005634
120988	GO:0003700
120994	GO:0044267
120994	GO:0005524
120994	GO:0005515
120998	GO:0003824
120998	GO:0006508
120998	GO:0004185
120998	GO:0004258
120998	GO:0004186
121000	GO:0006418
121000	GO:0005524
121000	GO:0004812
121000	GO:0006436
121000	GO:0004830
121003	GO:0006412
121003	GO:0005840
121003	GO:0005622
121003	GO:0003735
121003	GO:0003723
121009	GO:0006511
121009	GO:0005839
121009	GO:0004175
121009	GO:0004298
121009	GO:0004299
121011	GO:0008270
121019	GO:0015036
121019	GO:0006118
121019	GO:0016491
121019	GO:0016627
121019	GO:0050660
121019	GO:0006099
121019	GO:0008177
121023	GO:0006412
121023	GO:0005525
121023	GO:0008547
121023	GO:0003924
121028	GO:0019904
121031	GO:0006418
121031	GO:0005524
121031	GO:0004812
121031	GO:0006438
121031	GO:0004832
121042	GO:0007018
121042	GO:0005874
121042	GO:0005198
121048	GO:0006512
121048	GO:0006464
121048	GO:0004840
121048	GO:0004842
121051	GO:0006418
121051	GO:0005524
121051	GO:0004812
121051	GO:0006412
121051	GO:0006427
121051	GO:0005737
121051	GO:0004821
121056	GO:0004339
121061	GO:0006468
121061	GO:0005524
121061	GO:0004672
121061	GO:0004713
121061	GO:0004674
121061	GO:0042557
121061	GO:0042556
121061	GO:0035004
121061	GO:0019914
121061	GO:0019912
121061	GO:0019199
121061	GO:0018720
121061	GO:0016909
121061	GO:0016908
121061	GO:0016773
121061	GO:0016538
121061	GO:0016307
121061	GO:0008819
121061	GO:0008607
121061	GO:0008545
121061	GO:0008443
121061	GO:0008384
121061	GO:0008349
121061	GO:0008339
121061	GO:0008338
121061	GO:0004718
121061	GO:0004716
121061	GO:0004715
121061	GO:0004714
121061	GO:0004712
121061	GO:0004711
121061	GO:0004710
121061	GO:0004709
121061	GO:0004708
121061	GO:0004707
121061	GO:0004706
121061	GO:0004705
121061	GO:0004704
121061	GO:0004703
121061	GO:0004702
121061	GO:0004701
121061	GO:0004700
121061	GO:0004698
121061	GO:0004697
121061	GO:0004696
121061	GO:0004695
121061	GO:0004694
121061	GO:0004693
121061	GO:0004692
121061	GO:0004690
121061	GO:0004689
121061	GO:0004688
121061	GO:0004686
121061	GO:0004683
121061	GO:0004681
121061	GO:0004680
121061	GO:0004679
121061	GO:0004677
121061	GO:0004676
121061	GO:0004675
121066	GO:0006355
121066	GO:0003677
121066	GO:0000160
121066	GO:0000156
121066	GO:0005524
121066	GO:0016020
121066	GO:0007165
121066	GO:0004871
121066	GO:0000155
121066	GO:0016772
121066	GO:0016310
121066	GO:0016301
121066	GO:0006468
121066	GO:0018110
121066	GO:0016775
121066	GO:0004673
121068	GO:0019307
121068	GO:0005737
121068	GO:0004615
121068	GO:0008152
121068	GO:0003824
121074	GO:0006355
121074	GO:0005634
121074	GO:0003700
121074	GO:0003677
121080	GO:0006355
121080	GO:0005634
121080	GO:0003677
121087	GO:0006118
121087	GO:0005506
121087	GO:0005489
121087	GO:0018169
121087	GO:0016881
121087	GO:0008766
121098	GO:0005507
121098	GO:0008471
121107	GO:0008270
121107	GO:0006355
121107	GO:0005634
121107	GO:0003700
121107	GO:0006350
121107	GO:0003677
121121	GO:0008270
121121	GO:0006355
121121	GO:0005634
121121	GO:0003700
121127	GO:0005975
121127	GO:0004553
121127	GO:0008422
121130	GO:0008270
121130	GO:0006355
121130	GO:0005634
121130	GO:0003700
121133	GO:0006508
121133	GO:0004194
121133	GO:0004190
121138	GO:0008270
121138	GO:0006355
121138	GO:0005634
121138	GO:0003700
121139	GO:0016020
121139	GO:0006865
121139	GO:0005279
121139	GO:0016021
121139	GO:0006810
121143	GO:0006432
121143	GO:0005524
121143	GO:0004826
121143	GO:0005737
121143	GO:0006418
121143	GO:0004812
121143	GO:0009328
121148	GO:0008270
121148	GO:0005634
121148	GO:0003676
121154	GO:0004040
121156	GO:0005507
121156	GO:0008131
121158	GO:0006468
121158	GO:0005524
121158	GO:0004672
121158	GO:0004713
121158	GO:0004674
121158	GO:0008605
121158	GO:0008603
121158	GO:0005956
121158	GO:0005952
121158	GO:0004691
121158	GO:0004682
121164	GO:0008270
121164	GO:0006355
121164	GO:0005634
121164	GO:0003700
121164	GO:0006350
121164	GO:0003677
121166	GO:0008757
121166	GO:0008168
121166	GO:0003838
121169	GO:0005554
121172	GO:0030024
121172	GO:0008137
121173	GO:0006355
121173	GO:0003677
121173	GO:0000160
121173	GO:0000156
121173	GO:0004402
121175	GO:0006470
121175	GO:0004721
121191	GO:0008080
121191	GO:0004343
121196	GO:0046961
121196	GO:0046933
121196	GO:0016469
121196	GO:0015986
121196	GO:0005524
121196	GO:0004402
121206	GO:0046941
121206	GO:0019707
121206	GO:0019706
121206	GO:0019705
121206	GO:0019186
121206	GO:0019107
121206	GO:0019105
121206	GO:0018713
121206	GO:0018712
121206	GO:0018711
121206	GO:0018031
121206	GO:0018030
121206	GO:0016753
121206	GO:0016752
121206	GO:0016751
121206	GO:0016750
121206	GO:0016749
121206	GO:0016748
121206	GO:0016747
121206	GO:0016454
121206	GO:0016420
121206	GO:0016419
121206	GO:0016418
121206	GO:0016417
121206	GO:0016416
121206	GO:0016415
121206	GO:0016414
121206	GO:0016413
121206	GO:0016412
121206	GO:0016411
121206	GO:0016410
121206	GO:0016409
121206	GO:0016408
121206	GO:0016407
121206	GO:0016406
121206	GO:0008951
121206	GO:0008415
121206	GO:0008374
121206	GO:0008080
121206	GO:0004406
121206	GO:0004405
121206	GO:0004147
121219	GO:0006412
121219	GO:0005840
121219	GO:0005622
121219	GO:0003735
121223	GO:0007264
121223	GO:0005525
121223	GO:0006886
121223	GO:0015031
121227	GO:0004581
121230	GO:0006725
121230	GO:0004497
121230	GO:0016491
121230	GO:0008152
121230	GO:0006118
121230	GO:0004506
121238	GO:0006464
121238	GO:0006511
121238	GO:0004221
121238	GO:0004197
121240	GO:0008152
121240	GO:0003824
121240	GO:0046538
121240	GO:0046537
121240	GO:0004619
121248	GO:0008408
121248	GO:0006260
121248	GO:0003887
121248	GO:0003677
121248	GO:0000166
121251	GO:0003902
121251	GO:0003901
121251	GO:0003900
121251	GO:0003899
121252	GO:0008270
121252	GO:0006355
121252	GO:0005634
121252	GO:0003700
121255	GO:0047547
121262	GO:0008677
121262	GO:0006206
121262	GO:0016491
121262	GO:0016020
121262	GO:0006118
121275	GO:0006118
121275	GO:0005740
121275	GO:0004129
121275	GO:0009485
121275	GO:0009483
121275	GO:0009482
121275	GO:0009481
121276	GO:0003779
121276	GO:0005543
121276	GO:0008605
121276	GO:0008603
121276	GO:0005956
121276	GO:0005952
121276	GO:0004691
121276	GO:0004682
121276	GO:0004672
121278	GO:0006412
121278	GO:0005840
121278	GO:0005622
121278	GO:0003735
121284	GO:0016810
121284	GO:0006807
121284	GO:0004308
121285	GO:0003902
121285	GO:0003901
121285	GO:0003900
121285	GO:0003899
121289	GO:0042027
121289	GO:0030051
121289	GO:0004600
121289	GO:0003755
121292	GO:0016020
121292	GO:0008320
121292	GO:0006886
121295	GO:0016020
121295	GO:0008654
121295	GO:0004605
121298	GO:0016616
121298	GO:0006564
121298	GO:0009326
121298	GO:0008863
121306	GO:0006508
121306	GO:0004194
121306	GO:0004190
121308	GO:0009045
121308	GO:0005975
121308	GO:0016491
121308	GO:0008152
121308	GO:0004029
121310	GO:0016020
121310	GO:0006810
121310	GO:0005215
121310	GO:0008270
121310	GO:0006350
121310	GO:0005634
121310	GO:0003677
121325	GO:0006118
121325	GO:0005489
121336	GO:0019177
121336	GO:0019176
121336	GO:0016818
121336	GO:0016462
121336	GO:0008828
121336	GO:0008796
121336	GO:0008758
121336	GO:0008722
121336	GO:0004787
121336	GO:0000810
121343	GO:0006511
121343	GO:0005839
121343	GO:0004175
121343	GO:0004298
121343	GO:0004299
121345	GO:0008483
121345	GO:0008152
121345	GO:0006564
121345	GO:0004648
121351	GO:0005975
121351	GO:0004553
121351	GO:0004558
121355	GO:0016787
121355	GO:0008152
121355	GO:0005975
121355	GO:0003824
121367	GO:0046961
121367	GO:0046933
121367	GO:0016469
121367	GO:0015986
121367	GO:0005524
121367	GO:0006754
121367	GO:0003936
121372	GO:0006412
121372	GO:0005840
121372	GO:0005622
121372	GO:0003735
121374	GO:0016301
121374	GO:0008152
121374	GO:0005524
121374	GO:0016310
121374	GO:0009058
121374	GO:0005737
121374	GO:0004496
121374	GO:0016773
121381	GO:0005524
121381	GO:0003677
121381	GO:0008026
121381	GO:0004386
121381	GO:0003676
121381	GO:0016567
121381	GO:0008270
121381	GO:0004842
121381	GO:0000151
121381	GO:0042626
121381	GO:0042625
121381	GO:0042624
121381	GO:0042623
121381	GO:0017116
121381	GO:0016887
121381	GO:0015616
121381	GO:0015462
121381	GO:0008186
121381	GO:0008094
121381	GO:0004004
121381	GO:0004003
121397	GO:0016020
121397	GO:0015450
121397	GO:0009306
121405	GO:0009448
121405	GO:0003867
121405	GO:0030170
121405	GO:0008483
121408	GO:0006412
121408	GO:0005840
121408	GO:0005622
121408	GO:0003735
121412	GO:0008270
121412	GO:0006355
121412	GO:0005634
121412	GO:0003700
121412	GO:0006350
121412	GO:0003677
121417	GO:0007155
121418	GO:0003824
121420	GO:0006424
121420	GO:0005524
121420	GO:0004818
121420	GO:0006418
121420	GO:0004812
121420	GO:0005737
121420	GO:0009332
121436	GO:0051205
121436	GO:0016021
121441	GO:0016021
121441	GO:0006810
121441	GO:0005215
121449	GO:0004424
121449	GO:0000105
121453	GO:0008270
121453	GO:0008237
121453	GO:0006508
121464	GO:0006546
121464	GO:0005960
121464	GO:0004374
121464	GO:0004047
121468	GO:0006397
121468	GO:0005732
121468	GO:0005634
121468	GO:0030529
121469	GO:0006412
121469	GO:0005840
121469	GO:0005622
121469	GO:0003735
121474	GO:0008270
121474	GO:0006355
121474	GO:0005634
121474	GO:0003700
121478	GO:0016491
121478	GO:0008152
121478	GO:0051341
121482	GO:0016020
121482	GO:0008643
121482	GO:0005351
121482	GO:0016021
121482	GO:0006810
121482	GO:0005215
121482	GO:0008733
121486	GO:0016020
121486	GO:0006865
121486	GO:0005279
121491	GO:0009058
121495	GO:0006508
121495	GO:0004289
121495	GO:0043086
121495	GO:0042802
121495	GO:0016808
121495	GO:0008991
121495	GO:0008243
121495	GO:0008132
121495	GO:0004252
121498	GO:0008654
121498	GO:0004609
121500	GO:0016787
121504	GO:0042765
121504	GO:0016021
121506	GO:0016021
121506	GO:0007186
121506	GO:0001584
121506	GO:0005524
121506	GO:0003677
121506	GO:0008026
121506	GO:0004386
121506	GO:0003676
121506	GO:0016020
121506	GO:0006810
121506	GO:0005488
121506	GO:0019177
121506	GO:0019176
121506	GO:0016818
121506	GO:0016462
121506	GO:0008828
121506	GO:0008796
121506	GO:0008758
121506	GO:0008722
121506	GO:0004787
121506	GO:0000810
121516	GO:0007001
121516	GO:0006334
121516	GO:0005634
121516	GO:0003677
121516	GO:0000786
121522	GO:0007001
121522	GO:0006334
121522	GO:0005634
121522	GO:0003677
121522	GO:0000786
121529	GO:0016020
121529	GO:0006810
121529	GO:0005488
121529	GO:0005743
121529	GO:0005215
121534	GO:0004737
121539	GO:0006468
121539	GO:0005524
121539	GO:0004672
121539	GO:0004713
121539	GO:0004674
121539	GO:0004707
121544	GO:0008080
121544	GO:0046941
121544	GO:0019707
121544	GO:0019706
121544	GO:0019705
121544	GO:0019186
121544	GO:0019107
121544	GO:0019105
121544	GO:0018713
121544	GO:0018712
121544	GO:0018711
121544	GO:0018031
121544	GO:0018030
121544	GO:0016753
121544	GO:0016752
121544	GO:0016751
121544	GO:0016750
121544	GO:0016749
121544	GO:0016748
121544	GO:0016747
121544	GO:0016454
121544	GO:0016420
121544	GO:0016419
121544	GO:0016418
121544	GO:0016417
121544	GO:0016416
121544	GO:0016415
121544	GO:0016414
121544	GO:0016413
121544	GO:0016412
121544	GO:0016411
121544	GO:0016410
121544	GO:0016409
121544	GO:0016408
121544	GO:0016407
121544	GO:0016406
121544	GO:0008951
121544	GO:0008415
121544	GO:0008374
121544	GO:0004406
121544	GO:0004405
121544	GO:0004147
121546	GO:0006629
121546	GO:0004607
121546	GO:0046027
121550	GO:0008654
121550	GO:0006656
121550	GO:0003882
121569	GO:0006446
121569	GO:0003743
121573	GO:0006269
121573	GO:0003896
121573	GO:0017103
121573	GO:0016779
121573	GO:0008905
121573	GO:0008723
121573	GO:0008193
121573	GO:0008192
121573	GO:0004779
121573	GO:0003724
121573	GO:0003720
121579	GO:0016998
121582	GO:0006412
121582	GO:0005840
121582	GO:0005622
121582	GO:0003735
121582	GO:0015935
121584	GO:0008270
121584	GO:0005634
121584	GO:0003676
121593	GO:0016021
121602	GO:0008270
121602	GO:0006355
121602	GO:0005634
121602	GO:0003700
121602	GO:0006350
121602	GO:0003677
121606	GO:0018169
121606	GO:0016881
121606	GO:0008766
121608	GO:0016021
121608	GO:0006810
121608	GO:0005215
121610	GO:0016773
121610	GO:0008270
121610	GO:0008237
121610	GO:0006508
121610	GO:0016303
121610	GO:0015073
121610	GO:0015072
121610	GO:0004429
121629	GO:0016491
121629	GO:0006118
121629	GO:0003995
121629	GO:0019109
121629	GO:0017099
121629	GO:0016937
121652	GO:0044267
121652	GO:0005524
121652	GO:0005515
121654	GO:0006396
121654	GO:0005622
121656	GO:0003676
121661	GO:0006012
121661	GO:0004034
121664	GO:0016831
121664	GO:0006520
121664	GO:0004351
121670	GO:0004308
121682	GO:0008270
121682	GO:0006355
121682	GO:0005634
121682	GO:0003700
121684	GO:0006468
121684	GO:0005524
121684	GO:0004672
121684	GO:0004713
121684	GO:0004674
121686	GO:0006563
121686	GO:0006544
121686	GO:0004372
121689	GO:0004339
121693	GO:0016846
121693	GO:0008152
121702	GO:0003902
121702	GO:0003901
121702	GO:0003900
121702	GO:0003899
121706	GO:0009058
121706	GO:0009073
121706	GO:0003849
121725	GO:0003676
121733	GO:0016020
121733	GO:0050613
121735	GO:0005975
121735	GO:0004553
121735	GO:0008422
121741	GO:0006412
121741	GO:0005840
121741	GO:0005622
121741	GO:0003735
121743	GO:0016020
121743	GO:0006810
121743	GO:0005488
121743	GO:0005743
121750	GO:0018169
121750	GO:0016881
121750	GO:0008766
121754	GO:0051082
121754	GO:0031072
121754	GO:0006457
121757	GO:0008270
121757	GO:0005634
121757	GO:0003676
121777	GO:0005509
121789	GO:0008152
121789	GO:0004807
121794	GO:0008270
121794	GO:0006355
121794	GO:0005634
121794	GO:0003700
121794	GO:0006350
121794	GO:0003677
121800	GO:0016020
121804	GO:0006412
121804	GO:0005840
121804	GO:0005622
121804	GO:0003735
121814	GO:0008483
121814	GO:0008152
121814	GO:0008453
121818	GO:0003902
121818	GO:0003901
121818	GO:0003900
121818	GO:0003899
121820	GO:0051082
121820	GO:0031072
121820	GO:0006457
121820	GO:0009086
121820	GO:0003871
121824	GO:0008152
121824	GO:0003824
121824	GO:0003878
121826	GO:0003878
121834	GO:0016020
121834	GO:0006810
121834	GO:0005488
121834	GO:0005743
121834	GO:0005215
121837	GO:0006412
121837	GO:0005840
121837	GO:0005622
121837	GO:0003735
121837	GO:0015935
121839	GO:0005524
121850	GO:0016020
121850	GO:0008643
121850	GO:0005351
121850	GO:0016021
121850	GO:0006810
121850	GO:0005215
121850	GO:0008733
121856	GO:0009072
121856	GO:0003868
121864	GO:0018169
121864	GO:0016881
121864	GO:0008766
121868	GO:0008152
121868	GO:0003824
121868	GO:0019984
121868	GO:0016452
121868	GO:0016451
121868	GO:0016450
121868	GO:0016449
121868	GO:0016448
121868	GO:0016000
121868	GO:0015999
121868	GO:0003895
121868	GO:0003894
121868	GO:0003893
121868	GO:0003891
121868	GO:0003890
121868	GO:0003889
121868	GO:0003887
121875	GO:0008270
121875	GO:0006355
121875	GO:0005634
121875	GO:0003700
121877	GO:0003824
121877	GO:0016020
121877	GO:0009636
121877	GO:0005792
121877	GO:0004301
121878	GO:0006412
121878	GO:0005840
121878	GO:0005622
121878	GO:0003735
121889	GO:0016567
121889	GO:0008270
121889	GO:0004842
121889	GO:0000151
121889	GO:0004308
121890	GO:0006508
121890	GO:0004222
121890	GO:0017087
121890	GO:0004240
121894	GO:0008270
121894	GO:0006355
121894	GO:0005634
121894	GO:0003700
121894	GO:0006350
121894	GO:0003677
121901	GO:0006413
121901	GO:0005852
121901	GO:0003743
121903	GO:0005554
121904	GO:0006508
121904	GO:0004197
121904	GO:0006412
121904	GO:0005840
121904	GO:0005622
121904	GO:0003735
121904	GO:0030528
121904	GO:0015934
121906	GO:0006412
121906	GO:0005840
121906	GO:0005622
121906	GO:0003735
121915	GO:0005737
121915	GO:0005554
121920	GO:0046921
121920	GO:0046920
121920	GO:0046527
121920	GO:0042283
121920	GO:0042281
121920	GO:0019187
121920	GO:0019112
121920	GO:0018718
121920	GO:0018717
121920	GO:0018716
121920	GO:0018715
121920	GO:0016759
121920	GO:0016758
121920	GO:0016253
121920	GO:0008921
121920	GO:0008417
121920	GO:0008378
121920	GO:0008376
121920	GO:0008375
121920	GO:0004583
121920	GO:0004576
121920	GO:0004376
121920	GO:0003980
121920	GO:0000033
121920	GO:0000030
121920	GO:0000026
121920	GO:0000009
121942	GO:0016020
121942	GO:0006865
121942	GO:0005279
121944	GO:0006468
121944	GO:0005524
121944	GO:0004672
121944	GO:0004713
121944	GO:0004674
121948	GO:0016021
121948	GO:0009003
121948	GO:0006465
121948	GO:0005792
121948	GO:0005787
121948	GO:0008234
121948	GO:0008233
121950	GO:0016567
121950	GO:0008270
121950	GO:0004842
121950	GO:0000151
121955	GO:0007046
121955	GO:0005634
121962	GO:0007165
121962	GO:0004871
121962	GO:0006355
121962	GO:0005634
121962	GO:0003700
121966	GO:0008565
121966	GO:0006886
121966	GO:0030126
121977	GO:0006457
121977	GO:0042027
121977	GO:0030051
121977	GO:0004600
121977	GO:0003755
121981	GO:0008234
121981	GO:0008233
121986	GO:0016021
121986	GO:0006810
121986	GO:0005215
121989	GO:0045735
122001	GO:0006412
122001	GO:0005840
122001	GO:0005622
122001	GO:0003735
122010	GO:0016616
122010	GO:0006564
122010	GO:0004617
122013	GO:0016020
122013	GO:0008643
122013	GO:0005351
122013	GO:0016021
122013	GO:0006810
122013	GO:0005215
122013	GO:0008733
122015	GO:0006468
122015	GO:0005524
122015	GO:0004672
122015	GO:0004674
122015	GO:0004713
122023	GO:0018169
122023	GO:0016881
122023	GO:0008766
122031	GO:0008757
122036	GO:0006412
122036	GO:0005840
122036	GO:0005622
122036	GO:0003735
122036	GO:0015935
122040	GO:0006412
122040	GO:0005840
122040	GO:0005622
122040	GO:0003735
122043	GO:0016787
122043	GO:0008152
122043	GO:0016020
122043	GO:0015662
122043	GO:0006812
122043	GO:0005524
122043	GO:0006825
122043	GO:0004008
122043	GO:0003824
122043	GO:0046872
122043	GO:0030001
122043	GO:0005507
122043	GO:0046873
122043	GO:0016021
122043	GO:0016820
122050	GO:0030357
122050	GO:0017023
122050	GO:0017020
122050	GO:0017018
122050	GO:0015071
122050	GO:0008597
122050	GO:0008420
122050	GO:0005963
122050	GO:0004724
122050	GO:0004723
122050	GO:0004721
122050	GO:0000158
122064	GO:0016459
122064	GO:0005524
122064	GO:0003774
122064	GO:0008570
122069	GO:0005515
122070	GO:0003847
122071	GO:0016020
122071	GO:0007242
122074	GO:0006725
122074	GO:0004497
122074	GO:0016491
122074	GO:0008152
122074	GO:0006118
122074	GO:0004502
122076	GO:0006508
122076	GO:0004194
122076	GO:0004190
122079	GO:0016491
122079	GO:0008152
122079	GO:0047038
122081	GO:0030248
122081	GO:0005975
122081	GO:0005576
122081	GO:0004553
122083	GO:0008233
122083	GO:0006508
122087	GO:0005576
122087	GO:0004308
122091	GO:0045735
122091	GO:0003824
122096	GO:0016491
122096	GO:0008152
122104	GO:0016020
122104	GO:0006810
122104	GO:0005215
122110	GO:0008152
122110	GO:0003824
122110	GO:0016207
122124	GO:0046961
122124	GO:0046933
122124	GO:0016469
122124	GO:0016020
122124	GO:0015986
122124	GO:0017111
122124	GO:0000166
122124	GO:0005524
122131	GO:0008757
122131	GO:0006464
122131	GO:0004719
122139	GO:0003676
122141	GO:0006412
122141	GO:0005840
122141	GO:0005622
122141	GO:0003735
122144	GO:0030261
122144	GO:0007067
122144	GO:0005634
122153	GO:0016021
122153	GO:0006810
122153	GO:0005215
122160	GO:0051082
122160	GO:0031072
122160	GO:0006457
122166	GO:0006118
122166	GO:0004497
122166	GO:0018679
122166	GO:0016712
122168	GO:0043086
122168	GO:0042802
122168	GO:0004289
122169	GO:0005524
122169	GO:0016772
122169	GO:0016310
122169	GO:0016301
122169	GO:0006468
122172	GO:0016459
122172	GO:0005524
122172	GO:0003774
122172	GO:0006355
122172	GO:0003677
122172	GO:0000160
122172	GO:0016758
122172	GO:0004100
122180	GO:0016567
122180	GO:0008270
122180	GO:0004842
122180	GO:0000151
122193	GO:0006468
122193	GO:0005524
122193	GO:0004672
122193	GO:0004674
122199	GO:0007049
122199	GO:0005525
